7172,29,29,29,29,29,28,27,26,0
7224,23,23,23,23,22,22,21,19,0
7278,19,19,19,19,19,16,16,16,0
7332,16,16,16,16,16,16,16,15,0
7385,15,15,15,15,15,15,15,15,0
7436,15,15,15,15,15,15,15,15,0
7488,15,15,15,15,15,15,16,16,0
7543,16,16,16,16,17,17,17,17,0
7599,17,17,17,17,18,18,20,20,0
7650,20,20,20,20,20,20,20,20,0
7705,20,20,20,20,22,22,25,25,0
7757,25,25,25,32,34,34,36,37,0
7811,37,37,37,38,38,38,40,40,0
7865,40,40,41,42,42,42,42,47,2
7920,47,47,47,52,52,55,55,55,2
7973,55,55,55,57,58,59,61,64,2
8029,64,64,64,64,64,64,64,65,2
8084,66,66,66,70,74,74,74,76,2
8138,76,76,76,76,77,77,78,78,2
8190,78,78,78,83,83,82,82,79,2
8246,79,79,79,83,78,77,78,77,2
8298,77,77,77,83,87,87,86,84,2
8350,84,84,84,88,88,88,90,92,2
8403,88,87,87,90,85,86,85,89,2
8460,89,89,89,89,89,88,88,86,2
8514,82,82,82,84,84,85,85,87,2
8570,86,86,86,94,101,98,98,98,2
8622,95,95,95,96,97,95,95,95,2
8677,95,95,95,95,90,90,90,90,2
8730,90,90,90,90,85,83,83,81,2
8781,81,80,80,80,74,69,69,69,0
8833,69,69,69,68,63,63,63,61,0
8884,58,57,57,57,54,54,52,50,0
8936,45,45,45,45,45,44,44,44,0
8987,44,43,43,43,41,41,40,39,0
9041,37,37,37,37,28,17,16,16,0
9092,16,16,16,15,14,12,12,12,0
9143,12,12,12,12,12,12,12,12,0
9194,12,12,12,11,11,11,11,11,0
9250,11,11,11,11,11,11,11,11,0
9302,11,11,11,11,11,11,11,11,0
9353,11,11,11,11,11,11,11,11,0
9418,11,11,11,11,11,11,11,11,0
9471,11,11,11,11,11,11,11,11,0
9529,11,11,11,11,11,11,11,11,0
9581,11,11,11,11,11,11,11,11,0
9632,11,11,11,11,11,11,11,11,0
9688,11,11,11,11,11,11,11,11,0
9746,11,11,11,11,11,11,11,11,0
