6879,45.1,5.1,4.1,9.1,19.5,13.3,33.4,25.1,3
6933,45.5,6.3,3.7,8.4,16.8,10.4,28.8,26.4,3
6988,43,6.5,3.2,7.6,17.6,12,28.9,25.3,3
7039,46.7,6.5,3.3,7.5,16.1,11.2,27,22.4,3
7095,44,7.4,2.9,6.8,15.2,12.3,28.9,22.5,3
7150,36.3,7,2.6,6.6,14.3,11.2,23.9,23.6,3
7205,35.1,4.9,2.6,6.2,11.6,9.7,20.8,18.2,3
7257,23.7,5,2.4,5.9,11.1,8.4,18.2,11.7,3
7308,19.9,4.9,2.1,4.8,9.5,7.4,14.6,10.5,0
7359,18.4,4.7,1.8,3.8,7.2,6.3,13,9.1,0
7410,17.6,4.9,2.2,8,14,6.4,7.8,7.7,0
7461,11.7,3.5,1.7,7.4,14.7,5.8,6.4,5.3,0
7515,10.4,3.4,2,8,14,4.6,4.6,4.7,0
7569,6,3.2,2.1,9,13.6,4.2,3.9,4.7,0
7623,2.9,2.3,2.2,8.9,12.3,3.5,1.5,3.7,0
7676,3.1,2.3,2.4,9.3,13.3,3.3,1.8,1.7,0
7730,3.6,2.2,2.4,9.6,14.3,3.4,1.8,1.3,0
7782,4.3,1.7,2.5,10.1,14.3,3.2,1.6,1.2,0
7834,4.2,1.4,2.1,10.4,14.3,3.4,1.8,1.4,0
7890,3.8,1.3,2.3,10.9,14,3.2,1.8,1.3,0
7941,3.9,1.3,1.9,7.1,8.3,3.4,2.8,5.7,0
7993,3.6,1.3,1.9,7.1,8.1,3.2,3.8,6.5,0
8044,3.5,1.3,1.9,6.4,7.6,3.2,5.9,6.5,0
8097,3.9,1.2,1.7,5.6,8.1,3.5,7.2,6.5,0
8147,4.2,1.5,1.9,5.2,8.9,3.8,8.6,7.7,0
8199,7.6,1.9,1.8,4.8,10.2,5.1,10.2,13.3,0
8254,8.8,1.9,1.9,4.5,9.3,5.5,12.7,13.8,0
8305,10,1.9,2.1,4.3,10.2,6.6,12.9,14.3,0
8356,12.9,2.2,2.2,4.1,10.3,7.3,14.1,20.2,0
8409,16.7,2.2,2,3.9,12,8.6,18.2,23.8,3
8461,18.8,2.8,2.1,3.3,11.7,9.5,18.2,23.4,3
8513,23.5,2.8,2.3,3.4,11.1,9.5,18.6,26,3
8564,30.1,2.8,2.4,4.1,11.7,9.3,23.1,28.3,3
8616,31.3,3.1,2.5,4.1,12.9,10.2,23.8,29,3
8670,39.9,2.9,2.3,4,10.9,10,28.8,30.1,3
8724,44.1,3.7,2.3,4.7,9.3,9.9,27.5,26.3,3
8775,51.3,5.3,2.5,4.9,10.2,9.8,27.3,26.3,3
8827,51.2,5.5,2.2,5.1,9.3,9.5,27.5,27,3
8879,49.3,7.9,3.3,6.6,13.8,13.5,28.6,22,3
8932,47.6,8.2,3.4,6.2,12.2,13.9,28.5,21,3
8987,52.4,7.8,3.4,7.2,13.3,15.6,28.7,21.1,3
9039,55,7.8,3.2,7.1,13.3,15.4,30.3,17.8,3
9095,49,7.7,2.8,6.3,12.4,15.3,25.4,15.4,3
9149,47.9,9.8,2.8,6.6,10.9,14.3,23.3,14.6,3
9200,39.1,9.8,2.6,6.3,11,14,17,12.2,3
9255,31.4,8.5,2.6,5.7,10.6,12.5,16.5,10.5,0
9306,22.4,6.9,2.6,5.6,10.6,12.1,14.3,10.2,0
9356,20.7,6.7,2.9,5.2,10.4,11.4,13.8,9.1,0
9409,19.6,4,1.9,3.7,7.2,6.6,11.4,8.1,0
9460,17.6,3.9,1.8,3.7,7.7,5.3,7.3,5.6,0
9510,10.5,3.7,1.4,2.8,5.7,1.8,6,1.6,0
9562,2.4,3.7,1.4,2.2,5.9,1.8,2.9,1.4,0
9615,1.7,3.6,1.7,2.3,5.8,2,1.4,1.3,0
9666,1.3,1.3,1.6,2.3,5.9,2,1.6,1.4,0
9721,1.4,1.3,1.8,2.6,6.6,1.9,1.1,1.4,0
9778,1.4,1.3,1.7,2.4,6.1,1.9,1.3,1.2,0
9830,1.1,1.2,1.5,2.2,5.6,2,2.2,1.1,0
9881,1.2,1.2,1.3,2.5,6.3,1.8,3.1,0.9,0
9936,1.2,1.1,1.2,3.1,5,1.6,3.7,0.9,0
9988,1.1,1,1.2,3.5,4.2,1.2,5.2,1.5,0
10039,1.2,1,1.2,3.4,4.5,1.1,5.5,1.6,0
10092,1.1,0.9,1.1,4.4,5.9,1.2,5.6,1.6,0
10145,1.1,1.2,1,5.1,5.9,1.3,5.6,2,0
10199,1,1.3,1.4,5.2,6.4,1.5,5.6,1.8,0
10253,1,1.3,1.2,5.1,5.4,1.4,5.7,1.8,0
10307,1.1,1.5,1.3,5.2,5.4,1.4,5.6,1.8,0
10360,1.3,1.7,1.5,5.4,5.4,1.5,4.9,1.9,0
10412,1.1,1.8,1.5,6.4,5.6,1.6,4.2,1.8,0
10467,1.1,1.8,1.5,6,6.2,1.5,3.6,1.8,0
10518,1.2,1.8,1.4,6.2,6.3,1.6,2.1,1,0
10569,1.1,1.6,1.6,6.6,6.4,1.8,1.8,1,0
10625,1.1,1.9,1.9,6,5,1.7,1.9,1.1,0
10679,1.1,1.8,1.7,5.4,5,1.6,1.9,0.9,0
10730,1.1,1.6,1.4,4.8,4.1,1.3,1.7,1,0
10782,1.2,1.5,1.5,4.8,4.9,1.4,1.6,0.9,0
10833,1.1,1.3,1.5,6.7,5.6,1.4,1.6,1,0
10888,1,1.1,1.4,7.6,5.8,1.5,1.4,0.9,0
10939,0.9,1,1.5,6.6,5.7,1.5,1.6,1,0
10990,1,1.3,1.5,6.6,5.8,1.8,1.7,1,0
11041,1.1,1.2,1.9,7,7.3,1.8,1.8,1.1,0
11093,1.1,1.4,1.7,6.8,7.4,1.9,1.7,1.2,0
11145,1.2,1.2,1.6,6.3,7.8,2,1.5,1.2,0
11199,1.2,1.1,1.6,6.3,8,1.7,1.4,1.2,0
11254,1.2,1.1,1.7,8.5,8.1,1.7,1.3,1.2,0
11306,1,1.2,2,8.9,7.9,1.7,1.5,1.3,0
11357,1,1.3,2,7.4,7.6,1.7,1.6,1.9,0
