7119,3.4,1.5,3.1,8.8,13.8,8.5,7.2,9.1,0
7172,3.2,1.4,2.3,6.2,7.2,6.3,6.9,7,0
7224,2.4,1.2,2.1,5.2,6.6,4.7,6.3,3.3,0
7278,2.4,1.3,2.2,3.4,6.9,2.8,4.7,3.5,0
7332,1.9,1.3,2.2,4.3,4.8,3,5.1,2.5,0
7385,1.9,1.3,2,3.3,4.6,3,3.6,2,0
7436,1.6,1.1,1.6,3.3,5.1,2.1,3.3,1.9,0
7488,1.2,1.1,1.5,3.5,5.2,2.2,4.7,2.4,0
7543,1.1,1.1,1.7,4.1,6.4,2.5,4.7,2.2,0
7599,1.2,1.2,1.7,4.3,8.3,2.9,6.9,2.3,0
7650,1.1,1.4,1.7,4.7,9.6,3,7.7,2.4,0
7705,1.6,2,2.4,4.4,10.8,3.4,11,3.4,0
7757,1.8,2.3,3,12.4,12.6,4.1,12.4,5.3,0
7811,2.1,2.7,3.7,14.2,13.1,5.7,14.7,6.7,0
7865,2.7,3.3,4.6,14.7,12.1,5.6,14.5,12.1,2
7920,3.6,3.5,5,19.3,12.2,8.9,14.6,12.1,2
7973,4,3.8,5.3,21,12.9,10.9,17.3,17.4,2
8029,4.2,3.7,5.3,21.6,12.9,12.3,15.6,18.4,2
8084,5.3,3.6,5.8,25.3,16,13,16.6,22.8,2
8138,5.6,3.6,6,25.6,16.4,13.2,15.7,22.9,2
8190,5.5,3.4,6.6,30.8,15.4,13.6,15.2,22.8,2
8246,5.5,3.2,6.6,36,16.1,13.9,14.6,22.1,2
8298,6.4,3.3,6.5,34.9,19.5,13,13,20.4,2
8350,6.9,3.1,6.7,38.6,19.5,11.6,13,21.7,2
8403,7.1,2.4,5.6,41,19.8,13.5,15,21.6,2
8460,6.6,2.5,5.7,36.7,20.1,9.9,15.7,21.6,2
8514,7.4,2.4,5.3,37.6,19.6,9.4,14.6,18.9,2
8570,7.1,2.9,6.2,46.2,31,8.9,15,17.5,2
8622,6.4,3.4,6.6,43.9,29,7.9,14.8,14,2
8677,6.1,3.4,6.7,43.3,27.4,7.7,13.7,13.7,2
8730,6.2,3.7,7.1,37.8,27,7.1,13.4,13.9,2
8781,6.1,3.4,6.5,33,24.3,6.2,10.6,13.5,0
8833,5,3,5.9,26.1,18.5,6.2,10,13.4,0
8884,4.2,2.7,5,20.6,17.7,5.9,7.3,10.4,0
8936,3.5,2.8,5,17,17.5,3.9,4.8,5.3,0
8987,3,2.6,4.5,16.1,16.2,3.6,3.6,4.9,0
9041,2.1,2.5,4.4,13.2,15.3,2.1,2.1,2.4,0
9092,2.2,2,3.5,3.9,3.8,1.1,1.8,2.2,0
9143,1.8,1.5,2.5,2,1.5,0.8,1.2,1.4,0
9194,1.8,1.3,2.3,2,1,0.6,1,1.4,0
9250,1.7,1,1.2,1.8,0.9,0.6,1,1,0
9302,1.4,1,1,1.2,1,0.7,1.1,1,0
9353,1.3,1,1,1.3,1,0.8,1.2,0.8,0
9418,1.3,1.2,0.8,1.4,1.1,0.8,1.1,1,0
9471,1,1.1,0.7,1.1,1,0.8,1,0.9,0
9529,1.1,1.1,0.7,1.2,1.5,1,1.1,0.8,0
9581,0.9,1,0.9,1.3,1.6,1.1,1.3,0.8,0
9632,0.9,0.9,1,1.7,1.4,1,1.2,1.1,0
9688,0.8,0.8,0.9,1.6,2,1.1,0.9,1,0
9746,0.7,1,0.8,1.5,2.4,1,1,1.3,0
