7284,7.5,3.2,4,5.8,16.9,20.1,12.7,15.4,1
7336,7.5,3.7,4.8,4.1,13.2,21.6,12.7,16.9,1
7394,6.4,4.2,4.7,4,13.1,17.5,12.2,15.4,1
7451,6.7,4.6,4.9,5.3,14.7,17.4,12.6,12.9,1
7508,6.8,4.3,4.1,5.1,15.1,17,12.7,9.7,1
7561,6.6,4.2,3.5,5.3,12.9,17.5,12.2,8.5,1
7619,5.9,3.8,3.2,5.2,11.4,15.7,11.3,7.8,1
7671,3.7,3.9,3.1,5.2,11.2,15.5,9.7,6.8,1
7730,3.5,3.6,2.3,3.4,10.9,11.9,6.8,6.8,0
7787,2.5,3.1,2.1,3.4,10.4,9.2,5.8,5.1,0
7844,2.3,3,2.2,3,8.9,5.3,4.9,3.6,0
7896,2,2.3,1.3,2.7,7.7,4.2,5.5,2.2,0
7948,1.7,1.4,1.2,2.6,7.9,4.2,4.8,1.7,0
8001,1.1,1.2,1.2,1.6,5.8,7.3,6.7,2.4,0
8059,2,1.6,2.5,3.2,5.9,7.6,7.4,3.5,0
8117,2.6,2.1,2.6,4.8,8,8.3,10.8,4.5,0
8170,3.5,2.2,2.8,7.1,8.7,10.2,10.4,6,0
8221,5.4,3.5,3.6,9,15,16.7,14.4,6,0
8280,6.5,4.3,4.1,11.4,22.1,29.1,14.8,7.8,0
8337,9.2,4.7,5.1,12.4,27.3,32.9,19.3,15.3,1
8389,9.1,5.5,4.9,22.1,31.5,33.9,19.7,16.1,1
8447,10.1,5.6,4.9,23.3,32.2,34.3,18.5,17.3,1
8500,10.1,6.1,4.8,27.6,34.1,36.8,21,19.1,1
8559,11.8,6.3,5,28.6,34.7,41.6,20.1,28.6,1
8615,11.5,5.9,3.8,28.3,32.9,42,20.1,29.8,1
8667,12.9,5.4,3.9,30,31.8,52.5,20.5,32.8,1
8719,12.2,5.8,4.9,29.3,34.3,51.6,21.1,35.5,1
8784,10.5,4.7,5.3,29.6,30.8,46.6,17.3,37.4,1
8841,9.4,3.8,4.9,29.2,24.5,34,17.3,36.8,1
8893,6.6,3.4,4.2,29.4,19.1,33.5,15.3,30.2,1
8951,7.3,3.3,4.9,22.7,19.8,33,17.3,31.9,1
9008,6.7,3.3,5.1,22.3,19.5,32.7,19.4,32.5,1
9061,7.2,3.3,5.3,19.9,19.7,31.8,20.3,30.9,1
9119,6.2,3.3,5.3,19.8,21.1,26.7,22.7,21.4,1
9183,8.4,3.8,5.1,18.1,20.9,25.8,26.9,20.2,1
9241,9.8,4,5.1,15,19.7,15.2,23.3,16.1,1
9300,9.8,3.9,4.3,15.4,24.8,15.3,23.4,11.9,1
9351,9.7,3.6,3.3,13.3,22.6,13.7,23.3,9.8,1
9404,9.7,3.5,3.1,11.6,21.5,13.8,23.1,8.5,0
9464,9.8,3.6,2.9,10.8,21.4,10.4,20.5,7.8,0
9516,9.5,3.1,2.2,8,16.4,9.5,18,5.2,0
9569,9.1,3.3,2,7.4,16.6,9.1,15.5,3.2,0
9621,8.7,3,1.7,5.5,14.3,7.3,11.9,3,0
9672,8.3,2.7,1.1,4.5,12.5,4.2,8,2.6,0
9731,5.4,2.3,1.2,4.9,12,4,2.8,1.6,0
9788,2.1,2,0.9,4.6,12.7,2.8,2.3,1.5,0
9840,2,1.6,0.6,2.6,4.7,1.4,1.5,1.4,0
9898,2,1.6,0.5,2.4,4.1,1.1,1.6,1.4,0
9950,2,1.6,0.7,2,4.2,0.9,1.6,1.5,0
10007,1.8,1.5,0.7,1.7,3.6,1,1.7,1.5,0
10058,1.7,1.6,0.9,1.7,3.6,1.1,1.5,1.4,0
10115,1.8,1.4,1,1.6,2.8,1.1,1.7,1.6,0
10172,1.7,1.3,1,1.7,2.7,1.2,1.7,1.5,0
10229,1.7,1.2,1.2,1.6,2.8,1.1,1.1,1.4,0
10281,1.6,1.2,1.2,1.3,2.7,1,1.3,1.5,0
10338,1.7,1.1,1.4,1.2,2.7,1.1,1.4,1.8,0
10390,1.5,1.1,1.6,1.1,2.4,1.2,1.8,2.2,0
10447,1.4,1.1,1.6,1.3,2.3,1.2,1.6,2,0
10499,1.7,1.3,1.5,1.7,3.7,1.5,2,2.1,0
